sno,personId,MaxEducation,PrimaryOccupation,Stage,AnnualIncome,leadquality
354,0035w0000356ozzAAA,Secondary school,Salaried,follow-up,10000,Best
355,0035w0000356ounAAA,Undergraduate,Salaried,Prospecting,45000,Best
356,0035w0000356ouCAAQ,Doctorate,Salaried,follow-up,48000,Poor
357,0035w0000356p07AAA,Elementary school,Self employed,Closed Lost,23000,Poor
358,0035w0000356oy1AAA,Undergraduate,Salaried,Closed Lost,64000,Average
359,0035w0000356ouyAAA,Undergraduate,Salaried,follow-up,71000,Best
360,0035w0000356oyFAAQ,Postgraduate,Business,Closed Lost,90000,Best
361,0035w0000356otVAAQ,Doctorate,Salaried,follow-up,45000,Poor
362,0035w0000356ozPAAQ,Doctorate,Salaried,follow-up,41000,Best
363,0035w0000356nAnAAI,Secondary school,Self employed,Closed Lost,25000,Average
364,0035w0000356oy9AAA,Undergraduate,Salaried,Prospecting,68000,Poor
365,0035w0000356oxzAAA,Postgraduate,Business,Negotiation/Review,98000,Average
366,0035w0000356p0tAAA,Undergraduate,Salaried,Proposal/Price Quote,52000,Average
367,0035w0000356owTAAQ,Doctorate,Salaried,follow-up,57000,Average
368,0035w0000356ozeAAA,Undergraduate,Salaried,follow-up,40000,Average
369,0035w0000356oxBAAQ,Postgraduate,Business,follow-up,69000,Poor
370,0035w0000356ozqAAA,Secondary school,Self employed,Proposal/Price Quote,1000,Poor
371,0035w0000356ozXAAQ,Doctorate,Salaried,Closed Lost,53000,Poor
372,0035w0000356oxRAAQ,Postgraduate,Business,Prospecting,72000,Best
373,0035w0000356p0EAAQ,Undergraduate,Salaried,Proposal/Price Quote,78000,Poor
374,0035w0000356oxTAAQ,Undergraduate,Salaried,follow-up,65000,Poor
375,0035w0000356p0FAAQ,Secondary school,Self employed,Closed Lost,8000,Best
376,0035w0000356othAAA,Doctorate,Salaried,Prospecting,54000,Best
377,0035w0000356ox7AAA,Undergraduate,Salaried,Closed Lost,44000,Poor
378,0035w0000356p14AAA,Undergraduate,Salaried,follow-up,84000,Poor
379,0035w0000356oy0AAA,Doctorate,Salaried,Negotiation/Review,40000,Average
380,0035w0000356oziAAA,Postgraduate,Business,follow-up,70000,Poor
381,0035w0000356ox8AAA,Doctorate,Salaried,follow-up,85000,Best
382,0035w0000356owEAAQ,Doctorate,Salaried,follow-up,63000,Average
383,0035w0000356oywAAA,Doctorate,Salaried,follow-up,44000,Average
384,0035w0000356owiAAA,Undergraduate,Salaried,Closed Lost,56000,Poor
385,0035w0000356ov5AAA,Postgraduate,Salaried,Closed Lost,59000,Poor
386,0035w0000356p0yAAA,Postgraduate,Business,Prospecting,66000,Average
387,0035w0000356p1BAAQ,Undergraduate,Salaried,Negotiation/Review,81000,Average
388,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
389,0035w0000356oxUAAQ,Undergraduate,Salaried,follow-up,78000,Best
390,0035w0000356oziAAA,Postgraduate,Business,follow-up,70000,Poor
391,0035w0000356p08AAA,Undergraduate,Salaried,follow-up,50000,Best
392,0035w0000356ozuAAA,Undergraduate,Salaried,follow-up,83000,Poor
393,0035w0000356oyjAAA,Postgraduate,Salaried,Negotiation/Review,85000,Poor
394,0035w0000356ouJAAQ,Secondary school,Self employed,Negotiation/Review,12000,Poor
395,0035w0000356oudAAA,Postgraduate,Business,follow-up,92000,Best
396,0035w0000356oumAAA,Elementary school,Self employed,follow-up,35000,Average
397,0035w0000356ovZAAQ,Postgraduate,Salaried,follow-up,59000,Average
398,0035w0000356owpAAA,Undergraduate,Salaried,Closed Lost,88000,Poor
399,0035w0000356owHAAQ,Elementary school,Self employed,Proposal/Price Quote,1000,Average
400,0035w0000356ozZAAQ,Postgraduate,Business,Prospecting,83000,Best
401,0035w0000356p0rAAA,Undergraduate,Salaried,follow-up,45000,Best
402,0035w0000356p0AAAQ,Postgraduate,Business,Prospecting,91000,Average
403,0035w0000356ovXAAQ,Undergraduate,Salaried,Closed Lost,72000,Best
404,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
405,0035w0000356otdAAA,Postgraduate,Salaried,follow-up,60000,Poor
406,0035w0000356oyZAAQ,Doctorate,Salaried,Prospecting,81000,Poor
407,0035w0000356oyCAAQ,Doctorate,Salaried,Negotiation/Review,68000,Average
408,0035w0000356p0NAAQ,Undergraduate,Salaried,Proposal/Price Quote,48000,Average
409,0035w0000356ottAAA,Undergraduate,Salaried,follow-up,70000,Poor
410,0035w0000356otkAAA,Secondary school,Unemployed,follow-up,1000,Poor
411,0035w0000356oyiAAA,Secondary school,Self employed,Proposal/Price Quote,34000,Average
412,0035w0000356ovDAAQ,Undergraduate,Salaried,Closed Lost,40000,Best
413,0035w0000356ovgAAA,Postgraduate,Business,follow-up,74000,Average
414,0035w0000356oxJAAQ,Undergraduate,Salaried,Closed Lost,40000,Best
415,0035w0000356oxmAAA,Postgraduate,Salaried,Closed Lost,40000,Best
416,0035w0000356ozhAAA,Secondary school,Self employed,Closed Lost,7000,Average
417,0035w0000356p0QAAQ,Undergraduate,Salaried,follow-up,45000,Poor
418,0035w0000356p0PAAQ,Elementary school,Self employed,follow-up,34000,Average
419,0035w0000356p0RAAQ,Doctorate,Salaried,Closed Lost,56000,Best
420,0035w0000356ovJAAQ,Undergraduate,Salaried,follow-up,86000,Average
421,0035w0000356otzAAA,Undergraduate,Salaried,follow-up,71000,Average
422,0035w0000356p1MAAQ,Postgraduate,Business,follow-up,69000,Average
423,0035w0000356nAoAAI,Doctorate,Salaried,follow-up,10000,Best
424,0035w0000356ozkAAA,Postgraduate,Business,follow-up,81000,Poor
425,0035w0000356p0tAAA,Undergraduate,Salaried,Proposal/Price Quote,52000,Average
426,0035w0000356owLAAQ,Secondary school,Self employed,Prospecting,19000,Best
427,0035w0000356oxoAAA,Doctorate,Salaried,Proposal/Price Quote,10000,Best
428,0035w0000356p14AAA,Undergraduate,Salaried,follow-up,84000,Poor
429,0035w0000356otXAAQ,Doctorate,Salaried,follow-up,84000,Best
430,0035w0000356p0mAAA,Postgraduate,Self employed,Proposal/Price Quote,80000,Best
431,0035w0000356ovuAAA,Doctorate,Salaried,Closed Lost,44000,Best
432,0035w0000356ovUAAQ,Undergraduate,Salaried,Prospecting,42000,Average
433,0035w0000356ouyAAA,Undergraduate,Salaried,follow-up,71000,Best
434,0035w0000356oxaAAA,Doctorate,Salaried,follow-up,47000,Best
435,0035w0000356p0HAAQ,Secondary school,Self employed,Closed Lost,9000,Average
436,0035w0000356owfAAA,Undergraduate,Salaried,follow-up,86000,Average
437,0035w0000356oydAAA,Secondary school,Self employed,follow-up,33000,Poor
438,0035w0000356owdAAA,Doctorate,Salaried,follow-up,49000,Poor
439,0035w0000356oveAAA,Postgraduate,Salaried,Negotiation/Review,59000,Average
440,0035w0000356ozsAAA,Undergraduate,Salaried,Negotiation/Review,45000,Best
441,0035w0000356ovNAAQ,Undergraduate,Salaried,Proposal/Price Quote,88000,Best
442,0035w0000356nAoAAI,Doctorate,Salaried,follow-up,10000,Best
443,0035w0000356p0nAAA,Undergraduate,Salaried,follow-up,71000,Average
444,0035w0000356oz7AAA,Postgraduate,Salaried,Proposal/Price Quote,44000,Poor
445,0035w0000356owbAAA,Undergraduate,Salaried,follow-up,57000,Poor
446,0035w0000356oxGAAQ,Doctorate,Salaried,Proposal/Price Quote,69000,Average
447,0035w0000356owAAAQ,Secondary school,Self employed,follow-up,25000,Average
448,0035w0000356oyWAAQ,Postgraduate,Salaried,Prospecting,49000,Average
449,0035w0000356ouoAAA,Secondary school,Self employed,Prospecting,17000,Best
450,0035w0000356owQAAQ,Postgraduate,Salaried,follow-up,63000,Average
451,0035w0000356ouQAAQ,Doctorate,Salaried,follow-up,66000,Average
452,0035w0000356ow4AAA,Postgraduate,Salaried,Closed Lost,57000,Average
453,0035w0000356ovIAAQ,Undergraduate,Salaried,Closed Lost,89000,Average
454,0035w0000356p0dAAA,Doctorate,Salaried,follow-up,58000,Best
455,0035w0000356ozAAAQ,Secondary school,Self employed,Negotiation/Review,9000,Best
456,0035w0000356ov4AAA,Doctorate,Salaried,follow-up,60000,Poor
457,0035w0000356oyRAAQ,Postgraduate,Business,follow-up,89000,Best
458,0035w0000356p1BAAQ,Undergraduate,Salaried,Negotiation/Review,81000,Average
459,0035w0000356ozOAAQ,Secondary school,Unemployed,follow-up,1000,Average
460,0035w0000356p03AAA,Undergraduate,Salaried,Closed Lost,68000,Average
461,0035w0000356owkAAA,Doctorate,Salaried,follow-up,77000,Best
462,0035w0000356owgAAA,Undergraduate,Salaried,Closed Lost,48000,Average
463,0035w0000356ovjAAA,Elementary school,Unemployed,Closed Lost,1000,Average
464,0035w0000356ovuAAA,Doctorate,Salaried,Closed Lost,44000,Best
465,0035w0000356ow5AAA,Secondary school,Self employed,Closed Lost,31000,Poor
466,0035w0000356ouGAAQ,Postgraduate,Business,Prospecting,76000,Average
467,0035w0000356ouzAAA,Undergraduate,Salaried,follow-up,56000,Average
468,0035w0000356owGAAQ,Elementary school,Self employed,Closed Lost,18000,Best
469,0035w0000356ovuAAA,Doctorate,Salaried,Closed Lost,44000,Best
470,0035w0000356p0PAAQ,Elementary school,Self employed,follow-up,34000,Average
471,0035w0000356oznAAA,Undergraduate,Salaried,follow-up,68000,Best
472,0035w0000356ovRAAQ,Secondary school,Self employed,Closed Lost,30000,Poor
473,0035w0000356p1NAAQ,Postgraduate,Salaried,follow-up,50000,Poor
474,0035w0000356oxSAAQ,Doctorate,Salaried,Proposal/Price Quote,86000,Best
475,0035w0000356oxBAAQ,Postgraduate,Business,follow-up,69000,Poor
476,0035w0000356ou6AAA,Undergraduate,Salaried,Closed Lost,40000,Poor
477,0035w0000356oyoAAA,Undergraduate,Salaried,follow-up,54000,Poor
478,0035w0000356ougAAA,Doctorate,Salaried,Proposal/Price Quote,80000,Best
479,0035w0000356oy5AAA,Undergraduate,Salaried,follow-up,76000,Poor
480,0035w0000356ovzAAA,Postgraduate,Business,follow-up,62000,Average
481,0035w0000356oxwAAA,Postgraduate,Business,follow-up,63000,Poor
482,0035w0000356oujAAA,Secondary school,Salaried,follow-up,25000,Best
483,0035w0000356oxFAAQ,Doctorate,Salaried,Closed Lost,42000,Average
484,0035w0000356p0ZAAQ,Postgraduate,Business,Proposal/Price Quote,61000,Average
485,0035w0000356oy4AAA,Undergraduate,Salaried,Proposal/Price Quote,61000,Average
486,0035w0000356ovcAAA,Secondary school,Self employed,Closed Won,3000,Best
487,0035w0000356otuAAA,Undergraduate,Salaried,Closed Lost,54000,Average
488,0035w0000356p07AAA,Elementary school,Self employed,Closed Lost,23000,Poor
489,0035w0000356oymAAA,Undergraduate,Salaried,Proposal/Price Quote,53000,Best
490,0035w0000356oxIAAQ,Postgraduate,Business,follow-up,60000,Average
491,0035w0000356oxtAAA,Undergraduate,Salaried,follow-up,66000,Average
492,0035w0000356ozWAAQ,Doctorate,Salaried,Closed Lost,83000,Poor
493,0035w0000356ou1AAA,Doctorate,Salaried,Negotiation/Review,88000,Average
494,0035w0000356ovkAAA,Postgraduate,Business,follow-up,86000,Best
495,0035w0000356p0yAAA,Postgraduate,Business,Prospecting,66000,Average
496,0035w0000356oz0AAA,Postgraduate,Salaried,Prospecting,74000,Poor
497,0035w0000356ou4AAA,Undergraduate,Salaried,follow-up,52000,Best
498,0035w0000356ozmAAA,Undergraduate,Salaried,Prospecting,47000,Poor
499,0035w0000356owSAAQ,Doctorate,Salaried,Closed Lost,61000,Best
500,0035w0000356oz8AAA,Postgraduate,Salaried,Proposal/Price Quote,75000,Best
501,0035w0000356owdAAA,Doctorate,Salaried,follow-up,49000,Poor
502,0035w0000356owKAAQ,Undergraduate,Salaried,follow-up,85000,Best
503,0035w0000356oxMAAQ,Postgraduate,Business,Closed Lost,84000,Average
504,0035w0000356owWAAQ,Postgraduate,Business,follow-up,96000,Poor
505,0035w0000356ouJAAQ,Secondary school,Self employed,Negotiation/Review,12000,Poor
506,0035w0000356oxrAAA,Undergraduate,Salaried,follow-up,81000,Average
507,0035w0000356ow0AAA,Secondary school,Self employed,follow-up,24000,Best
508,0035w0000356ovOAAQ,Postgraduate,Business,follow-up,66000,Poor
509,0035w0000356oyYAAQ,Postgraduate,Salaried,Prospecting,73000,Best
510,0035w0000356oyJAAQ,Secondary school,Salaried,follow-up,8000,Poor
511,0035w0000356ozjAAA,Doctorate,Salaried,follow-up,69000,Best
512,0035w0000356ozFAAQ,Undergraduate,Salaried,Negotiation/Review,55000,Best
513,0035w0000356oufAAA,Postgraduate,Business,Closed Lost,87000,Poor
514,0035w0000356ouHAAQ,Undergraduate,Self employed,follow-up,90000,Poor
515,0035w0000356ow7AAA,Postgraduate,Business,follow-up,71000,Average
516,0035w0000356oydAAA,Secondary school,Self employed,follow-up,33000,Poor
517,0035w0000356ovtAAA,Secondary school,Unemployed,Closed Won,1000,Poor
518,0035w0000356ox7AAA,Undergraduate,Salaried,Closed Lost,44000,Poor
519,0035w0000356oulAAA,Postgraduate,Business,Proposal/Price Quote,82000,Best
520,0035w0000356oy7AAA,Postgraduate,Business,Closed Lost,99000,Poor
521,0035w0000356owiAAA,Undergraduate,Salaried,Closed Lost,56000,Poor
522,0035w0000356p10AAA,Undergraduate,Salaried,follow-up,84000,Poor
523,0035w0000356p0VAAQ,Postgraduate,Business,Closed Lost,61000,Best
524,0035w0000356p0MAAQ,Doctorate,Salaried,Closed Lost,80000,Poor
525,0035w0000356otxAAA,Undergraduate,Salaried,follow-up,85000,Poor
526,0035w0000356oxAAAQ,Postgraduate,Business,Proposal/Price Quote,74000,Best
527,0035w0000356oz8AAA,Postgraduate,Salaried,Proposal/Price Quote,75000,Best
528,0035w0000356ouuAAA,Undergraduate,Salaried,follow-up,71000,Best
529,0035w0000356oufAAA,Postgraduate,Business,Closed Lost,87000,Poor
530,0035w0000356owXAAQ,Doctorate,Salaried,follow-up,81000,Poor
531,0035w0000356ovWAAQ,Undergraduate,Salaried,Prospecting,47000,Poor
532,0035w0000356nAlAAI,Postgraduate,Salaried,Prospecting,10000,Best
533,0035w0000356nAnAAI,Secondary school,Self employed,Closed Lost,25000,Average
534,0035w0000356ouRAAQ,Doctorate,Salaried,Closed Lost,79000,Best
535,0035w0000356owLAAQ,Secondary school,Self employed,Prospecting,19000,Best
536,0035w0000356p0xAAA,Undergraduate,Salaried,Proposal/Price Quote,64000,Poor
537,0035w0000356ouuAAA,Undergraduate,Salaried,follow-up,71000,Best
538,0035w0000356oygAAA,Doctorate,Salaried,Closed Lost,74000,Average
539,0035w0000356nArAAI,Secondary school,Unemployed,Prospecting,3000,Best
540,0035w0000356oumAAA,Elementary school,Self employed,follow-up,35000,Average
541,0035w0000356ownAAA,Undergraduate,Salaried,follow-up,58000,Poor
542,0035w0000356oySAAQ,Postgraduate,Salaried,follow-up,58000,Best
543,0035w0000356ounAAA,Undergraduate,Salaried,Prospecting,45000,Best
544,0035w0000356p0uAAA,Elementary school,Self employed,Closed Won,20000,Average
545,0035w0000356p13AAA,Doctorate,Salaried,follow-up,41000,Poor
546,0035w0000356ovUAAQ,Undergraduate,Salaried,Prospecting,42000,Average
547,0035w0000356p0sAAA,Postgraduate,Business,follow-up,63000,Poor
548,0035w0000356ovCAAQ,Secondary school,Self employed,Closed Lost,30000,Best
549,0035w0000356ouIAAQ,Undergraduate,Salaried,follow-up,57000,Average
550,0035w0000356p1JAAQ,Doctorate,Salaried,Proposal/Price Quote,65000,Best
551,0035w0000356oxPAAQ,Doctorate,Salaried,Proposal/Price Quote,58000,Average
552,0035w0000356oy6AAA,Undergraduate,Salaried,follow-up,71000,Best
553,0035w0000356otZAAQ,Doctorate,Salaried,Prospecting,50000,Best
554,0035w0000356ozpAAA,Undergraduate,Salaried,Prospecting,42000,Average
555,0035w0000356oy2AAA,Doctorate,Salaried,Prospecting,68000,Poor
556,0035w0000356ozqAAA,Secondary school,Self employed,Proposal/Price Quote,1000,Poor
557,0035w0000356p0fAAA,Undergraduate,Salaried,follow-up,66000,Poor
558,0035w0000356ow4AAA,Postgraduate,Salaried,Closed Lost,57000,Average
559,0035w0000356ovFAAQ,Doctorate,Salaried,follow-up,80000,Best
560,0035w0000356ovyAAA,Secondary school,Self employed,follow-up,28000,Average
561,0035w0000356ou7AAA,Doctorate,Salaried,follow-up,50000,Poor
562,0035w0000356otXAAQ,Doctorate,Salaried,follow-up,84000,Best
563,0035w0000356oyXAAQ,Undergraduate,Salaried,Closed Won,65000,Best
564,0035w0000356owRAAQ,Postgraduate,Business,follow-up,78000,Average
565,0035w0000356ozNAAQ,Doctorate,Salaried,follow-up,57000,Best
566,0035w0000356ox2AAA,Undergraduate,Salaried,follow-up,65000,Best
567,0035w0000356ozzAAA,Secondary school,Salaried,follow-up,10000,Best
568,0035w0000356oyOAAQ,Secondary school,Self employed,follow-up,30000,Poor
569,0035w0000356oxyAAA,Elementary school,Self employed,follow-up,3000,Best
570,0035w0000356oweAAA,Postgraduate,Business,Closed Lost,98000,Best
571,0035w0000356p0tAAA,Undergraduate,Salaried,Proposal/Price Quote,52000,Average
572,0035w0000356ovDAAQ,Undergraduate,Salaried,Closed Lost,40000,Best
573,0035w0000356oxyAAA,Elementary school,Self employed,follow-up,3000,Best
574,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
575,0035w0000356ovSAAQ,Undergraduate,Salaried,Prospecting,81000,Best
576,0035w0000356p0vAAA,Secondary school,Self employed,Closed Lost,26000,Poor
577,0035w0000356owBAAQ,Undergraduate,Salaried,Closed Lost,73000,Best
578,0035w0000356ou9AAA,Postgraduate,Salaried,follow-up,45000,Best
579,0035w0000356p0cAAA,Undergraduate,Salaried,Proposal/Price Quote,49000,Average
580,0035w0000356oxLAAQ,Postgraduate,Salaried,follow-up,89000,Poor
581,0035w0000356owSAAQ,Doctorate,Salaried,Closed Lost,61000,Best
582,0035w0000356oy1AAA,Undergraduate,Salaried,Closed Lost,64000,Average
583,0035w0000356oxNAAQ,Doctorate,Salaried,Prospecting,67000,Average
584,0035w0000356owPAAQ,Secondary school,Self employed,follow-up,5000,Best
585,0035w0000356oxWAAQ,Undergraduate,Salaried,Closed Lost,84000,Poor
586,0035w0000356owWAAQ,Postgraduate,Business,follow-up,96000,Poor
587,0035w0000356oyvAAA,Doctorate,Salaried,follow-up,56000,Poor
588,0035w0000356p1JAAQ,Doctorate,Salaried,Proposal/Price Quote,65000,Best
589,0035w0000356oyIAAQ,Undergraduate,Salaried,Closed Lost,53000,Poor
590,0035w0000356owKAAQ,Undergraduate,Salaried,follow-up,85000,Best
591,0035w0000356ozgAAA,Undergraduate,Salaried,Closed Lost,73000,Poor
592,0035w0000356oyWAAQ,Postgraduate,Salaried,Prospecting,49000,Average
593,0035w0000356p12AAA,Doctorate,Salaried,Closed Lost,42000,Average
594,0035w0000356ozPAAQ,Doctorate,Salaried,follow-up,41000,Best
595,0035w0000356ousAAA,Postgraduate,Business,follow-up,92000,Best
596,0035w0000356ou3AAA,Undergraduate,Salaried,Closed Lost,45000,Average
597,0035w0000356ozEAAQ,Doctorate,Salaried,Closed Lost,58000,Best
598,0035w0000356oyqAAA,Doctorate,Salaried,Closed Lost,84000,Average
599,0035w0000356otjAAA,Postgraduate,Salaried,follow-up,61000,Average
600,0035w0000356p1NAAQ,Postgraduate,Salaried,follow-up,50000,Poor
601,0035w0000356ozsAAA,Undergraduate,Salaried,Negotiation/Review,45000,Best
602,0035w0000356p0AAAQ,Postgraduate,Business,Prospecting,91000,Average
603,0035w0000356ozVAAQ,Undergraduate,Salaried,follow-up,46000,Best
604,0035w0000356nAsAAI,Doctorate,Salaried,follow-up,48000,Poor
605,0035w0000356oy3AAA,Undergraduate,Salaried,follow-up,86000,Poor
606,0035w0000356ovPAAQ,Undergraduate,Salaried,Closed Lost,85000,Average
607,0035w0000356ouWAAQ,Secondary school,Unemployed,follow-up,1000,Average
608,0035w0000356oyQAAQ,Secondary school,Self employed,Closed Lost,17000,Best
609,0035w0000356oyWAAQ,Postgraduate,Salaried,Prospecting,49000,Average
610,0035w0000356otqAAA,Postgraduate,Salaried,Proposal/Price Quote,85000,Average
611,0035w0000356otzAAA,Undergraduate,Salaried,follow-up,71000,Average
612,0035w0000356oxOAAQ,Postgraduate,Salaried,Closed Lost,76000,Average
613,0035w0000356oy2AAA,Doctorate,Salaried,Prospecting,68000,Poor
614,0035w0000356oxvAAA,Undergraduate,Salaried,Negotiation/Review,59000,Poor
615,0035w0000356ox0AAA,Postgraduate,Business,Closed Lost,81000,Average
